behavior_id,customer_id,device_id,device_fingerprint,ip_address,current_country,current_city,previous_country,previous_city,location_change_flag,login_timestamp,logout_timestamp,session_duration_minutes,transactions_last_1h,transactions_last_24h,avg_session_duration,typing_speed_score,mouse_movement_score,device_risk_score,behavior_risk_score,account_takeover_suspected,created_at
BEH-303183,CUST-11482,DEV-6475BF0B4689,fp-f69ad5cf19c4426a,10.157.103.44,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 15:31:55,2026-01-07 15:43:55,12,1,3,14.5,70.66,75.2,3.35,18.04,FALSE,2026-01-07 15:31:55
BEH-303184,CUST-10531,DEV-89B3FEA0BFFD,fp-ad6fd47953414ee9,182.49.97.153,United States,Metropolis,United States,Suburban,FALSE,2026-01-05 15:25:29,2026-01-05 15:37:29,12,1,3,14.5,63.19,75.2,19.37,28.05,FALSE,2026-01-05 15:25:29
BEH-303185,CUST-10402,DEV-09DF6CBCD334,fp-4b90c882f07a4435,195.149.248.232,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 14:10:39,2026-01-07 14:22:39,12,1,3,14.5,83.25,75.2,22.89,22.42,FALSE,2026-01-07 14:10:39
BEH-303186,CUST-10715,DEV-DAC4CC3EF5CA,fp-297838390e1d4ba8,174.114.210.72,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 04:39:46,2026-01-09 04:51:46,12,1,3,14.5,83.93,75.2,31.54,20.11,FALSE,2026-01-09 04:39:46
BEH-303187,CUST-10944,DEV-38DFCA52953D,fp-09508d0e76d140b9,150.179.107.113,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 10:24:43,2026-01-07 10:36:43,12,1,3,14.5,63.17,75.2,38.0,15.67,FALSE,2026-01-07 10:24:43
BEH-303188,CUST-11027,DEV-8246A210D142,fp-729743e1b97c4d23,199.6.226.168,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 17:20:05,2026-01-09 17:32:05,12,1,3,14.5,63.15,75.2,26.99,20.61,FALSE,2026-01-09 17:20:05
BEH-303189,CUST-11324,DEV-F8677C9583C6,fp-2314fe2dc4fc4c06,179.65.234.98,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 17:42:41,2026-01-07 17:54:41,12,1,3,14.5,77.72,75.2,14.94,7.93,FALSE,2026-01-07 17:42:41
BEH-303190,CUST-10580,DEV-E7252342BCFC,fp-26f6e4d7954e405e,211.165.66.61,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 18:01:09,2026-01-08 18:13:09,12,1,3,14.5,67.35,75.2,37.14,25.62,FALSE,2026-01-08 18:01:09
BEH-303191,CUST-10784,DEV-4CEC8079C2CB,fp-77ad0e787c004b8d,64.190.99.202,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 19:05:35,2026-01-06 19:17:35,12,1,3,14.5,79.43,75.2,24.67,27.3,FALSE,2026-01-06 19:05:35
BEH-303192,CUST-11216,DEV-EF3712FA392E,fp-27a988209a7241fd,135.235.150.206,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 08:12:19,2026-01-07 08:24:19,12,1,3,14.5,70.99,75.2,13.76,31.02,FALSE,2026-01-07 08:12:19
BEH-303193,CUST-10068,DEV-E4E555BA8A5E,fp-773583b5c03c4d27,3.48.221.15,United States,Metropolis,United States,Suburban,FALSE,2026-01-05 14:15:33,2026-01-05 14:27:33,12,1,3,14.5,79.39,75.2,26.14,6.47,FALSE,2026-01-05 14:15:33
BEH-303194,CUST-11218,DEV-E2800C9AB753,fp-e17174872b2a42cf,2.223.42.187,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 12:57:35,2026-01-09 13:09:35,12,1,3,14.5,63.27,75.2,14.86,1.52,FALSE,2026-01-09 12:57:35
BEH-303195,CUST-11224,DEV-FFE7003D6B69,fp-e2eae041fb454274,181.152.151.217,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 23:33:14,2026-01-06 23:45:14,12,1,3,14.5,75.57,75.2,32.76,4.01,FALSE,2026-01-06 23:33:14
BEH-303196,CUST-11748,DEV-174A53CCA851,fp-13f4079186c24ec0,47.227.252.247,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 13:07:30,2026-01-07 13:19:30,12,1,3,14.5,78.27,75.2,4.52,5.2,FALSE,2026-01-07 13:07:30
BEH-303197,CUST-10064,DEV-42216A860756,fp-614bf7735d364a5d,186.128.164.223,United States,Metropolis,United States,Suburban,FALSE,2026-01-05 19:28:39,2026-01-05 19:40:39,12,1,3,14.5,82.65,75.2,14.71,16.61,FALSE,2026-01-05 19:28:39
BEH-303198,CUST-11372,DEV-25F89AB953F2,fp-70f4ff906e3b4bbd,14.247.239.153,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 09:59:41,2026-01-09 10:11:41,12,1,3,14.5,71.21,75.2,15.61,9.25,FALSE,2026-01-09 09:59:41
BEH-303199,CUST-11819,DEV-8BD1B7AD7B3E,fp-bfe79fd89b454de9,121.113.252.247,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 18:55:28,2026-01-06 19:07:28,12,1,3,14.5,71.18,75.2,25.72,32.55,FALSE,2026-01-06 18:55:28
BEH-303200,CUST-10027,DEV-828554B2A861,fp-0a91434d66da424c,106.204.28.38,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 01:32:40,2026-01-06 01:44:40,12,1,3,14.5,75.18,75.2,11.82,24.17,FALSE,2026-01-06 01:32:40
BEH-303201,CUST-11885,DEV-C61192AAE94E,fp-bb439a3824b44f5d,161.44.4.95,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 04:42:41,2026-01-09 04:54:41,12,1,3,14.5,68.74,75.2,19.67,4.9,FALSE,2026-01-09 04:42:41
BEH-303202,CUST-10509,DEV-94B1925DA471,fp-28582bec101a4d68,78.188.225.20,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 19:37:47,2026-01-08 19:49:47,12,1,3,14.5,76.21,75.2,5.3,17.36,FALSE,2026-01-08 19:37:47
BEH-303203,CUST-11663,DEV-9170B8A9119C,fp-95fedd3685804a19,73.83.163.137,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 19:52:21,2026-01-07 20:04:21,12,1,3,14.5,79.1,75.2,7.35,8.34,FALSE,2026-01-07 19:52:21
BEH-303204,CUST-11961,DEV-7371F4E76187,fp-cd6b54d61d244bda,203.210.77.154,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 21:35:05,2026-01-09 21:47:05,12,1,3,14.5,75.54,75.2,30.31,6.36,FALSE,2026-01-09 21:35:05
BEH-303205,CUST-10637,DEV-D1D6C3C1805C,fp-6e0b402dbd8b4bb6,86.101.238.115,United States,Metropolis,United States,Suburban,FALSE,2026-01-05 12:13:23,2026-01-05 12:25:23,12,1,3,14.5,74.15,75.2,28.43,27.43,FALSE,2026-01-05 12:13:23
BEH-303206,CUST-10659,DEV-B1935237C50F,fp-26d4ed784b214efb,195.21.49.151,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 08:43:09,2026-01-09 08:55:09,12,1,3,14.5,61.33,75.2,30.18,29.41,FALSE,2026-01-09 08:43:09
BEH-303207,CUST-11686,DEV-815AD6A27979,fp-0480ed52f3f34194,161.45.156.248,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 07:33:42,2026-01-09 07:45:42,12,1,3,14.5,78.17,75.2,8.4,29.7,FALSE,2026-01-09 07:33:42
BEH-303208,CUST-11095,DEV-C92B601F5B3C,fp-3fe93b87a94f4c51,76.24.208.233,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 08:54:25,2026-01-07 09:06:25,12,1,3,14.5,60.15,75.2,10.44,11.52,FALSE,2026-01-07 08:54:25
BEH-303209,CUST-11359,DEV-9B998F4140E9,fp-938c0347cd0444ba,102.24.128.51,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 11:43:27,2026-01-07 11:55:27,12,1,3,14.5,74.62,75.2,12.18,7.29,FALSE,2026-01-07 11:43:27
BEH-303210,CUST-11078,DEV-42DFB6B6B989,fp-4d84436419164e7b,10.47.242.163,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 23:41:46,2026-01-08 23:53:46,12,1,3,14.5,81.26,75.2,18.06,11.62,FALSE,2026-01-08 23:41:46
BEH-303211,CUST-10494,DEV-4D9C7F42AC98,fp-0cffc4d401504ce7,150.143.162.241,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 06:45:49,2026-01-07 06:57:49,12,1,3,14.5,61.58,75.2,4.71,32.94,FALSE,2026-01-07 06:45:49
BEH-303212,CUST-11360,DEV-262CD681FA77,fp-e5a4f52ddf6f4887,172.170.12.130,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 11:40:36,2026-01-06 11:52:36,12,1,3,14.5,73.51,75.2,39.63,25.05,FALSE,2026-01-06 11:40:36
BEH-303213,CUST-10484,DEV-C16C58A21390,fp-6827c9d137f14440,181.255.53.39,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 00:05:48,2026-01-07 00:17:48,12,1,3,14.5,81.6,75.2,12.75,3.61,FALSE,2026-01-07 00:05:48
BEH-303214,CUST-11903,DEV-EE0FBCE95787,fp-db29a4e126534a1a,174.244.119.155,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 18:34:58,2026-01-09 18:46:58,12,1,3,14.5,69.34,75.2,37.65,17.02,FALSE,2026-01-09 18:34:58
BEH-303215,CUST-10115,DEV-583ED8EA5D98,fp-085208792a754c11,107.116.9.69,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 01:22:05,2026-01-07 01:34:05,12,1,3,14.5,78.4,75.2,14.15,19.33,FALSE,2026-01-07 01:22:05
BEH-303216,CUST-10454,DEV-004D06BD945E,fp-49f2186ab71b4e9e,148.236.247.98,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 00:53:58,2026-01-06 01:05:58,12,1,3,14.5,62.69,75.2,29.22,18.11,FALSE,2026-01-06 00:53:58
BEH-303217,CUST-11460,DEV-262CD681FA77,fp-6f0a82e015eb4825,2.21.35.103,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 10:04:44,2026-01-09 10:16:44,12,1,3,14.5,82.78,75.2,8.27,20.65,FALSE,2026-01-09 10:04:44
BEH-303218,CUST-11623,DEV-37426ED16561,fp-55efba9727494de7,6.154.243.234,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 11:36:30,2026-01-07 11:48:30,12,1,3,14.5,80.43,75.2,19.48,0.07,FALSE,2026-01-07 11:36:30
BEH-303219,CUST-10735,DEV-281F1DD73DF5,fp-5b67e2f367744eb8,77.115.165.230,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 18:48:43,2026-01-06 19:00:43,12,1,3,14.5,76.14,75.2,26.18,21.58,FALSE,2026-01-06 18:48:43
BEH-303220,CUST-10188,DEV-1C58537BC0C9,fp-8b4a1553b1a74849,182.87.88.109,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 03:31:32,2026-01-08 03:43:32,12,1,3,14.5,64.82,75.2,29.23,6.04,FALSE,2026-01-08 03:31:32
BEH-303221,CUST-11119,DEV-359185311E95,fp-20f1775c35074318,144.102.140.77,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 08:44:34,2026-01-07 08:56:34,12,1,3,14.5,75.61,75.2,16.49,26.78,FALSE,2026-01-07 08:44:34
BEH-303222,CUST-10085,DEV-42DFB6B6B989,fp-1409d5605b2d4373,85.114.125.86,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 08:45:19,2026-01-08 08:57:19,12,1,3,14.5,82.32,75.2,26.93,22.54,FALSE,2026-01-08 08:45:19
BEH-303223,CUST-10349,DEV-8C65F2265298,fp-39a49a2ce07d4407,200.83.160.176,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 06:35:15,2026-01-08 06:47:15,12,1,3,14.5,71.37,75.2,14.92,1.22,FALSE,2026-01-08 06:35:15
BEH-303224,CUST-10720,DEV-9916CB03E40A,fp-e8001a3362134a1b,94.27.198.207,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 19:46:40,2026-01-08 19:58:40,12,1,3,14.5,67.04,75.2,6.68,31.66,FALSE,2026-01-08 19:46:40
BEH-303225,CUST-11608,DEV-2105D43C1424,fp-319a0151e6ee4911,200.214.140.169,United States,Metropolis,United States,Suburban,FALSE,2026-01-05 22:15:05,2026-01-05 22:27:05,12,1,3,14.5,82.24,75.2,34.69,8.68,FALSE,2026-01-05 22:15:05
BEH-303226,CUST-11535,DEV-29E80A2D4460,fp-c71258634081436f,21.121.26.23,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 06:37:25,2026-01-08 06:49:25,12,1,3,14.5,71.23,75.2,32.68,12.75,FALSE,2026-01-08 06:37:25
BEH-303227,CUST-11997,DEV-9B998F4140E9,fp-e66e27951387486c,223.97.240.47,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 03:45:44,2026-01-09 03:57:44,12,1,3,14.5,66.89,75.2,18.69,5.56,FALSE,2026-01-09 03:45:44
BEH-303228,CUST-10112,DEV-6D1FF0067457,fp-7db127be15c84b72,147.248.3.180,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 22:15:55,2026-01-06 22:27:55,12,1,3,14.5,61.26,75.2,2.19,12.51,FALSE,2026-01-06 22:15:55
BEH-303229,CUST-10112,DEV-6D1FF0067457,fp-56bb871d6334433f,147.248.3.180,United States,Metropolis,United States,Suburban,FALSE,2026-01-05 14:31:40,2026-01-05 14:43:40,12,1,3,14.5,83.62,75.2,19.45,18.43,FALSE,2026-01-05 14:31:40
BEH-303230,CUST-10055,DEV-6EC7AB455B13,fp-919fc3724b8342dc,194.209.66.232,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 09:03:54,2026-01-07 09:15:54,12,1,3,14.5,68.7,75.2,10.34,27.12,FALSE,2026-01-07 09:03:54
BEH-303231,CUST-10872,DEV-4A46311F27E9,fp-88c3818843c343e2,169.87.90.179,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 20:44:59,2026-01-08 20:56:59,12,1,3,14.5,64.74,75.2,0.53,31.0,FALSE,2026-01-08 20:44:59
BEH-303232,CUST-11144,DEV-A744BFEDD189,fp-14f223c445354def,21.95.167.184,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 17:17:07,2026-01-06 17:29:07,12,1,3,14.5,69.23,75.2,25.98,5.23,FALSE,2026-01-06 17:17:07
BEH-303233,CUST-10500,DEV-EFCB6EEA90A3,fp-ceac5ca0eae846bc,38.209.248.147,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 06:29:15,2026-01-09 06:41:15,12,1,3,14.5,74.35,75.2,32.48,30.18,FALSE,2026-01-09 06:29:15
BEH-303234,CUST-10664,DEV-5AEBF9F7792D,fp-e7ce65ed26a143dd,117.72.116.179,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 21:09:20,2026-01-06 21:21:20,12,1,3,14.5,75.37,75.2,29.73,23.01,FALSE,2026-01-06 21:09:20
BEH-303235,CUST-10927,DEV-07040F518A84,fp-014eb7213ed44009,95.102.153.196,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 07:09:37,2026-01-07 07:21:37,12,1,3,14.5,84.03,75.2,7.41,21.23,FALSE,2026-01-07 07:09:37
BEH-303236,CUST-11307,DEV-B3960CF18221,fp-f88cba25a04e416e,185.86.198.194,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 08:43:27,2026-01-09 08:55:27,12,1,3,14.5,69.31,75.2,17.17,24.61,FALSE,2026-01-09 08:43:27
BEH-303237,CUST-11859,DEV-A37BE3C24197,fp-aa2baddf37114011,154.234.171.84,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 15:59:15,2026-01-09 16:11:15,12,1,3,14.5,66.81,75.2,21.45,3.63,FALSE,2026-01-09 15:59:15
BEH-303238,CUST-11258,DEV-50517FEE28BF,fp-6b4b03b55aaa4e52,6.184.230.26,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 18:55:48,2026-01-08 19:07:48,12,1,3,14.5,65.35,75.2,12.95,17.86,FALSE,2026-01-08 18:55:48
BEH-303239,CUST-11183,DEV-C447CC9BB25A,fp-57d90e92a1884f7f,197.63.225.82,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 19:01:57,2026-01-07 19:13:57,12,1,3,14.5,81.32,75.2,35.1,14.77,FALSE,2026-01-07 19:01:57
BEH-303240,CUST-11354,DEV-95A96624B755,fp-93cf11007f4b4bab,46.200.68.139,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 21:09:34,2026-01-07 21:21:34,12,1,3,14.5,70.33,75.2,32.83,5.71,FALSE,2026-01-07 21:09:34
BEH-303241,CUST-11141,DEV-98B7B6504379,fp-531072367cbb4f0e,188.133.196.67,United States,Metropolis,United States,Suburban,FALSE,2026-01-05 13:34:40,2026-01-05 13:46:40,12,1,3,14.5,77.52,75.2,17.08,19.11,FALSE,2026-01-05 13:34:40
BEH-303242,CUST-10288,DEV-1C58537BC0C9,fp-7db1b738fcae4be5,182.87.88.109,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 06:50:16,2026-01-06 07:02:16,12,1,3,14.5,60.86,75.2,2.6,15.05,FALSE,2026-01-06 06:50:16
BEH-303243,CUST-11341,DEV-8E69C22B8409,fp-ae32dc8083c34d65,136.111.171.231,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 06:03:39,2026-01-09 06:15:39,12,1,3,14.5,76.56,75.2,21.6,30.02,FALSE,2026-01-09 06:03:39
BEH-303244,CUST-11227,DEV-E9DFFD46330C,fp-86f0beacc5aa4f3d,71.182.209.40,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 07:26:48,2026-01-09 07:38:48,12,1,3,14.5,66.6,75.2,23.17,10.14,FALSE,2026-01-09 07:26:48
BEH-303245,CUST-11094,DEV-C5CFB1F11230,fp-1f58fbbcbf724dbf,129.98.242.126,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 16:17:48,2026-01-06 16:29:48,12,1,3,14.5,83.48,75.2,34.98,28.36,FALSE,2026-01-06 16:17:48
BEH-303246,CUST-11199,DEV-311AFFA056FC,fp-d8f20dff57134bc7,47.127.91.17,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 14:40:45,2026-01-08 14:52:45,12,1,3,14.5,74.35,75.2,28.19,0.63,FALSE,2026-01-08 14:40:45
BEH-303247,CUST-10528,DEV-59D6570F711F,fp-f0d702890eed4580,16.105.95.236,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 22:09:05,2026-01-09 22:21:05,12,1,3,14.5,61.03,75.2,15.31,26.67,FALSE,2026-01-09 22:09:05
BEH-303248,CUST-10453,DEV-77BDBA6004B2,fp-e084cf49d8994ddf,124.140.143.172,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 10:40:16,2026-01-06 10:52:16,12,1,3,14.5,75.58,75.2,2.57,15.67,FALSE,2026-01-06 10:40:16
BEH-303249,CUST-11250,DEV-A072B28776AD,fp-ece99e1c31184e2d,136.23.1.66,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 13:35:53,2026-01-08 13:47:53,12,1,3,14.5,77.07,75.2,28.89,10.31,FALSE,2026-01-08 13:35:53
BEH-303250,CUST-11825,DEV-CBE41E8ACB06,fp-cfc0ccfc6ca74031,110.121.93.124,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 06:22:21,2026-01-07 06:34:21,12,1,3,14.5,69.1,75.2,16.97,22.64,FALSE,2026-01-07 06:22:21
BEH-303251,CUST-11673,DEV-EA340A405687,fp-06d3dbca44f04de0,47.169.131.19,United States,Metropolis,United States,Suburban,FALSE,2026-01-10 00:18:24,2026-01-10 00:30:24,12,1,3,14.5,72.16,75.2,4.19,12.31,FALSE,2026-01-10 00:18:24
BEH-303252,CUST-10686,DEV-4BD9DE58EC1B,fp-4fa9b463adb84c34,107.21.38.6,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 16:36:52,2026-01-07 16:48:52,12,1,3,14.5,77.14,75.2,19.97,0.55,FALSE,2026-01-07 16:36:52
BEH-303253,CUST-10276,DEV-E81B62865A27,fp-503094ded1004541,69.107.97.170,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 12:32:50,2026-01-06 12:44:50,12,1,3,14.5,60.9,75.2,35.89,26.46,FALSE,2026-01-06 12:32:50
BEH-303254,CUST-10478,DEV-A49345DBB7FA,fp-b54ec98bf3f14df6,19.115.97.52,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 00:53:21,2026-01-09 01:05:21,12,1,3,14.5,84.89,75.2,24.09,17.81,FALSE,2026-01-09 00:53:21
BEH-303255,CUST-11390,DEV-5D0AE296E0C6,fp-653c903042594280,11.13.30.58,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 00:06:48,2026-01-09 00:18:48,12,1,3,14.5,76.32,75.2,20.01,27.21,FALSE,2026-01-09 00:06:48
BEH-303256,CUST-10041,DEV-5ECFAEC161BD,fp-372859f576ab403b,30.251.91.76,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 19:57:03,2026-01-07 20:09:03,12,1,3,14.5,63.67,75.2,13.24,24.78,FALSE,2026-01-07 19:57:03
BEH-303257,CUST-11602,DEV-076F630AEA3C,fp-d9e37c06f0cb42d0,140.77.241.187,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 11:51:53,2026-01-09 12:03:53,12,1,3,14.5,77.22,75.2,5.71,19.69,FALSE,2026-01-09 11:51:53
BEH-303258,CUST-11834,DEV-A744BFEDD189,fp-3418f8a1de1940ad,213.99.223.198,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 08:31:28,2026-01-06 08:43:28,12,1,3,14.5,80.62,75.2,9.2,16.54,FALSE,2026-01-06 08:31:28
BEH-303259,CUST-11804,DEV-2DC51EE56B17,fp-0e0607d4e12b47ba,1.246.4.80,United States,Metropolis,United States,Suburban,FALSE,2026-01-05 18:11:07,2026-01-05 18:23:07,12,1,3,14.5,68.16,75.2,3.08,12.04,FALSE,2026-01-05 18:11:07
BEH-303260,CUST-10817,DEV-E4E555BA8A5E,fp-89566f07bd044294,196.189.124.140,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 18:35:34,2026-01-08 18:47:34,12,1,3,14.5,81.71,75.2,37.94,27.08,FALSE,2026-01-08 18:35:34
BEH-303261,CUST-10134,DEV-D32C556B4B4B,fp-5d249b25cd2745ab,223.40.83.217,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 09:56:37,2026-01-09 10:08:37,12,1,3,14.5,73.72,75.2,12.41,17.23,FALSE,2026-01-09 09:56:37
BEH-303262,CUST-11715,DEV-D121A378A046,fp-16abfe5ec41241a7,88.128.159.184,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 01:40:34,2026-01-08 01:52:34,12,1,3,14.5,60.8,75.2,13.0,30.67,FALSE,2026-01-08 01:40:34
BEH-303263,CUST-10449,DEV-2308CC531087,fp-1203335bc7c64596,41.122.142.118,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 05:51:59,2026-01-07 06:03:59,12,1,3,14.5,81.07,75.2,30.2,18.76,FALSE,2026-01-07 05:51:59
BEH-303264,CUST-11308,DEV-959771F9A676,fp-836d26c6e44c416b,213.180.227.19,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 16:24:41,2026-01-08 16:36:41,12,1,3,14.5,67.34,75.2,17.53,28.51,FALSE,2026-01-08 16:24:41
BEH-303265,CUST-11651,DEV-E3FC62495421,fp-0bc7c7b530844456,204.126.232.14,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 21:48:47,2026-01-06 22:00:47,12,1,3,14.5,82.99,75.2,11.7,30.03,FALSE,2026-01-06 21:48:47
BEH-303266,CUST-11933,DEV-0C6FDAFEAB3C,fp-2602d1b943094943,141.179.232.9,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 13:18:37,2026-01-08 13:30:37,12,1,3,14.5,81.82,75.2,24.7,21.0,FALSE,2026-01-08 13:18:37
BEH-303267,CUST-11125,DEV-15D4B1CF6E32,fp-ae65fa85a9f84f5c,47.26.231.3,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 12:10:55,2026-01-07 12:22:55,12,1,3,14.5,84.25,75.2,24.49,23.3,FALSE,2026-01-07 12:10:55
BEH-303268,CUST-11310,DEV-8D5C34FBCAD2,fp-29dbca2dcafb4f5c,222.75.227.228,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 11:45:13,2026-01-08 11:57:13,12,1,3,14.5,76.87,75.2,31.05,15.32,FALSE,2026-01-08 11:45:13
BEH-303269,CUST-11552,DEV-F3A2E0224865,fp-e7f9a5c170814a20,133.75.168.148,United States,Metropolis,United States,Suburban,FALSE,2026-01-07 06:21:36,2026-01-07 06:33:36,12,1,3,14.5,61.49,75.2,38.33,34.28,FALSE,2026-01-07 06:21:36
BEH-303270,CUST-11364,DEV-7812D6C4C373,fp-b129fb7686614ba4,162.23.159.189,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 07:06:11,2026-01-06 07:18:11,12,1,3,14.5,74.41,75.2,33.74,21.24,FALSE,2026-01-06 07:06:11
BEH-303271,CUST-10251,DEV-AB1A0F40A2C9,fp-ce4d1439605c433e,34.178.146.119,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 08:47:40,2026-01-08 08:59:40,12,1,3,14.5,74.22,75.2,36.69,22.36,FALSE,2026-01-08 08:47:40
BEH-303272,CUST-10593,DEV-18C7F2F3668F,fp-72f4a42f738a410c,67.238.183.41,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 21:36:05,2026-01-06 21:48:05,12,1,3,14.5,61.4,75.2,2.85,28.57,FALSE,2026-01-06 21:36:05
BEH-303273,CUST-10474,DEV-6375C8A15B34,fp-d3196b59ca6f49ee,59.121.255.39,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 13:48:49,2026-01-08 14:00:49,12,1,3,14.5,77.07,75.2,34.63,26.18,FALSE,2026-01-08 13:48:49
BEH-303274,CUST-10051,DEV-5A337FA1ADEB,fp-dce3165abcc24c07,68.105.99.150,United States,Metropolis,United States,Suburban,FALSE,2026-01-08 03:14:24,2026-01-08 03:26:24,12,1,3,14.5,70.86,75.2,4.49,16.18,FALSE,2026-01-08 03:14:24
BEH-303275,CUST-10885,DEV-DFDF11B3C77A,fp-4bd9bca3758a482d,16.212.210.40,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 07:55:46,2026-01-09 08:07:46,12,1,3,14.5,66.31,75.2,33.15,16.05,FALSE,2026-01-09 07:55:46
BEH-303276,CUST-11724,DEV-CE1F713C2723,fp-6648c081ad2846ac,5.152.53.97,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 17:34:49,2026-01-09 17:46:49,12,1,3,14.5,67.77,75.2,35.87,32.05,FALSE,2026-01-09 17:34:49
BEH-303277,CUST-11540,DEV-8305F442BCE9,fp-d8338bc169c44c1f,199.255.33.102,United States,Metropolis,United States,Suburban,FALSE,2026-01-06 08:53:33,2026-01-06 09:05:33,12,1,3,14.5,81.01,75.2,4.67,17.14,FALSE,2026-01-06 08:53:33
BEH-303278,CUST-10634,DEV-3A5E09C5EADF,fp-9557f62fc1134ba7,171.74.207.92,United States,Metropolis,United States,Suburban,FALSE,2026-01-05 15:30:43,2026-01-05 15:42:43,12,1,3,14.5,78.68,75.2,28.02,25.19,FALSE,2026-01-05 15:30:43
BEH-303279,CUST-10223,DEV-8C2C0E0607D2,fp-1f2d607b5399494d,8.10.167.3,United States,Metropolis,United States,Suburban,FALSE,2026-01-09 03:12:13,2026-01-09 03:24:13,12,1,3,14.5,81.62,75.2,15.51,13.16,FALSE,2026-01-09 03:12:13
