device_id,device_fingerprint,device_type,operating_system,browser,first_seen,last_seen,associated_customers_count,device_risk_score,is_blacklisted,created_at
DEV00340,e9fa9e85c3ef47419e21178c3a79d88f,Tablet,Android,Chrome,2025-08-19 12:00:00,2026-06-08 12:00:00,1,4.91,False,2026-06-08 12:00:00
DEV00341,13ce3cd11d91481caae29568f77d3cdd,Mobile,Android,Edge,2025-07-30 12:00:00,2026-06-08 12:00:00,1,9.19,False,2026-06-08 12:00:00
DEV00342,fc9bb8883dfd44b4a4ed7df3bb2624fd,Laptop,MacOS,Firefox,2026-03-24 12:00:00,2026-06-08 12:00:00,1,19.56,False,2026-06-08 12:00:00
DEV00343,3c90cc4de32746ad9009a3d3bc8ff7b7,Laptop,Android,Chrome,2025-08-18 12:00:00,2026-06-08 12:00:00,1,3.9,False,2026-06-08 12:00:00
DEV00344,52364b4041d241af9b2d08ed53d73308,Tablet,Windows,Edge,2026-03-16 12:00:00,2026-06-08 12:00:00,1,5.93,False,2026-06-08 12:00:00
DEV00345,42aa2fd785884e439283c250290080e6,Mobile,Android,Firefox,2026-04-08 12:00:00,2026-06-08 12:00:00,1,18.54,False,2026-06-08 12:00:00
DEV00346,b0e66cf09918433692a648d260410652,Mobile,Android,Edge,2025-09-20 12:00:00,2026-06-08 12:00:00,1,4.07,False,2026-06-08 12:00:00
DEV00347,652345f97a8b4a22860e15997bb5b9f5,Mobile,MacOS,Safari,2025-11-20 12:00:00,2026-06-08 12:00:00,1,3.19,False,2026-06-08 12:00:00
DEV00348,5bdca1132b494056ae2d46f549013317,Mobile,Windows,Firefox,2025-08-11 12:00:00,2026-06-08 12:00:00,1,38.16,False,2026-06-08 12:00:00
DEV00349,92203090c6464b67a2208aadd669667a,Laptop,Windows,Safari,2025-10-16 12:00:00,2026-06-08 12:00:00,1,7.0,False,2026-06-08 12:00:00
DEV00350,ddde8673f788470d8d55488af31c900d,Tablet,iOS,Chrome,2026-05-01 12:00:00,2026-06-08 12:00:00,1,22.61,False,2026-06-08 12:00:00
DEV00351,71f2413ba3e744a58011c5b1579bbf88,Mobile,Windows,Firefox,2025-09-23 12:00:00,2026-06-08 12:00:00,1,17.04,False,2026-06-08 12:00:00
DEV00352,135bf22006ae4b57b35f39d97d48ff2f,Laptop,Windows,Edge,2026-04-24 12:00:00,2026-06-08 12:00:00,1,8.18,False,2026-06-08 12:00:00
DEV00353,c731c5c22c35420a91bb3437b8e912cd,Tablet,Android,Firefox,2026-01-28 12:00:00,2026-06-08 12:00:00,1,39.99,False,2026-06-08 12:00:00
DEV00354,6599fdf8ab3e401db24733869c7cecc7,Mobile,MacOS,Safari,2025-09-26 12:00:00,2026-06-08 12:00:00,1,36.88,False,2026-06-08 12:00:00
DEV00355,3a57a332e86d4a06841d53b549e8fb96,Laptop,MacOS,Edge,2026-02-22 12:00:00,2026-06-08 12:00:00,1,3.16,False,2026-06-08 12:00:00
DEV00356,fe374dd83fb944949bd2f433731ccd25,Tablet,Android,Safari,2026-02-28 12:00:00,2026-06-08 12:00:00,1,27.98,False,2026-06-08 12:00:00
DEV00357,f2dabfeeb7f34a41aac5bdf34486c885,Laptop,Android,Chrome,2026-04-10 12:00:00,2026-06-08 12:00:00,1,39.19,False,2026-06-08 12:00:00
DEV00358,db6afac114384c41b7ba6c7652b2b809,Laptop,MacOS,Edge,2026-03-19 12:00:00,2026-06-08 12:00:00,1,12.42,False,2026-06-08 12:00:00
DEV00359,f020dcce838f4af9a861bc3a26988c3c,Laptop,Android,Chrome,2026-03-11 12:00:00,2026-06-08 12:00:00,1,2.02,False,2026-06-08 12:00:00
DEV00360,0e4dc4b14dc94babbf6f209f58740be5,Tablet,MacOS,Edge,2026-03-07 12:00:00,2026-06-08 12:00:00,1,36.56,False,2026-06-08 12:00:00
DEV00361,9b97d19523be47ed90c9c6055e8ecc3b,Mobile,Android,Firefox,2025-07-14 12:00:00,2026-06-08 12:00:00,1,9.44,False,2026-06-08 12:00:00
DEV00362,37f7936c430840c19aa53feabb68a139,Tablet,Android,Firefox,2025-07-20 12:00:00,2026-06-08 12:00:00,1,0.12,False,2026-06-08 12:00:00
DEV00363,838c1ca1ef184196b3d2eeb4eda5828a,Mobile,Android,Firefox,2026-02-10 12:00:00,2026-06-08 12:00:00,1,1.69,False,2026-06-08 12:00:00
DEV00364,b2220e56f81043a08c13c578e45000ad,Tablet,Android,Firefox,2025-06-12 12:00:00,2026-06-08 12:00:00,1,33.21,False,2026-06-08 12:00:00
DEV00365,f255facb30dc4d7ab8972d93f2fb38ec,Laptop,MacOS,Edge,2025-06-16 12:00:00,2026-06-08 12:00:00,1,8.95,False,2026-06-08 12:00:00
DEV00366,32b53a7a4ef242258f6d806289f2d533,Mobile,iOS,Edge,2025-07-11 12:00:00,2026-06-08 12:00:00,1,17.56,False,2026-06-08 12:00:00
DEV00367,4663909a865e40ba8c902a34df63c707,Mobile,MacOS,Edge,2025-07-05 12:00:00,2026-06-08 12:00:00,1,22.26,False,2026-06-08 12:00:00
DEV00368,be8f8d8c23324640bed556906cd61955,Laptop,Android,Edge,2025-10-26 12:00:00,2026-06-08 12:00:00,1,38.22,False,2026-06-08 12:00:00
DEV00369,59317f2499d748eebf69cdca2aa9012b,Mobile,iOS,Edge,2025-12-14 12:00:00,2026-06-08 12:00:00,1,38.1,False,2026-06-08 12:00:00
DEV00370,c089f865c731450fba554ffa40c18dc6,Laptop,MacOS,Firefox,2026-01-02 12:00:00,2026-06-08 12:00:00,1,9.33,False,2026-06-08 12:00:00
DEV00371,e8c6b5811c8044a98ef3daa0654dbe03,Mobile,Windows,Edge,2026-02-05 12:00:00,2026-06-08 12:00:00,1,8.44,False,2026-06-08 12:00:00
DEV00372,6dcb79b3d53c4e87b9638da6fd8da81d,Tablet,Windows,Chrome,2025-07-01 12:00:00,2026-06-08 12:00:00,1,17.84,False,2026-06-08 12:00:00
DEV00373,28291aa94b0b4b719c0694250e23ebeb,Mobile,Android,Firefox,2026-02-14 12:00:00,2026-06-08 12:00:00,1,35.34,False,2026-06-08 12:00:00
DEV00374,da6f23a8900743e4af16d20230a18e57,Tablet,iOS,Chrome,2026-01-20 12:00:00,2026-06-08 12:00:00,1,18.69,False,2026-06-08 12:00:00
DEV00375,2b2bdfda8c53442abb72b552ff071ed5,Tablet,MacOS,Safari,2026-03-16 12:00:00,2026-06-08 12:00:00,1,3.56,False,2026-06-08 12:00:00
DEV00376,dd5ddf13cae247efad5b1520d8091542,Mobile,iOS,Chrome,2025-06-21 12:00:00,2026-06-08 12:00:00,1,32.13,False,2026-06-08 12:00:00
DEV00377,1adafac709ae4818bfa2bf05a20bb316,Tablet,Windows,Chrome,2025-08-03 12:00:00,2026-06-08 12:00:00,1,37.75,False,2026-06-08 12:00:00
DEV00378,a78f0d2202bc40e0bc668297e66036c6,Mobile,iOS,Firefox,2025-06-29 12:00:00,2026-06-08 12:00:00,1,22.86,False,2026-06-08 12:00:00
DEV00379,042a0ac641054ff39fae2f5b99f20d13,Tablet,MacOS,Safari,2026-03-13 12:00:00,2026-06-08 12:00:00,1,3.34,False,2026-06-08 12:00:00
DEV00380,e1147db8886b4001b8d5866da27d0903,Laptop,Android,Firefox,2025-08-22 12:00:00,2026-06-08 12:00:00,1,1.22,False,2026-06-08 12:00:00
DEV00381,7473370fb190429ca533e0ce3cdecf20,Mobile,MacOS,Firefox,2025-12-05 12:00:00,2026-06-08 12:00:00,1,21.4,False,2026-06-08 12:00:00
DEV00382,3d1817c01454481285d513b23b0e5808,Mobile,Android,Edge,2025-11-08 12:00:00,2026-06-08 12:00:00,1,20.88,False,2026-06-08 12:00:00
DEV00383,6c5bb21aa2ea4bcab80fa0948a0d4684,Tablet,iOS,Edge,2025-08-23 12:00:00,2026-06-08 12:00:00,1,14.95,False,2026-06-08 12:00:00
DEV00384,5f91899acfe542878583b99c3086c87c,Mobile,iOS,Chrome,2026-04-26 12:00:00,2026-06-08 12:00:00,1,10.38,False,2026-06-08 12:00:00
DEV00385,e1ffb8cc1d6d4bb8984bef16b7cfc8aa,Mobile,MacOS,Edge,2025-11-27 12:00:00,2026-06-08 12:00:00,1,18.93,False,2026-06-08 12:00:00
DEV00386,89ed2e64722a412ab775fe9e9e531e7c,Mobile,iOS,Safari,2025-10-27 12:00:00,2026-06-08 12:00:00,1,22.54,False,2026-06-08 12:00:00
DEV00387,42265db226f24333a64c1092a202c3b2,Laptop,MacOS,Chrome,2025-06-12 12:00:00,2026-06-08 12:00:00,1,26.72,False,2026-06-08 12:00:00
DEV00388,8006142ca9154e26a7cb4f48e2d11bd8,Mobile,MacOS,Firefox,2026-02-14 12:00:00,2026-06-08 12:00:00,1,24.0,False,2026-06-08 12:00:00
DEV00389,43bca6e7fa7e42269e2e077f169da989,Laptop,iOS,Edge,2025-10-21 12:00:00,2026-06-08 12:00:00,1,23.14,False,2026-06-08 12:00:00
DEV00390,5952ce519d764ad4ab866911d27998ef,Tablet,MacOS,Chrome,2025-12-24 12:00:00,2026-06-08 12:00:00,1,1.73,False,2026-06-08 12:00:00
DEV00391,1be493b03ac54a8a87acbbe695fe20ec,Laptop,iOS,Chrome,2025-12-28 12:00:00,2026-06-08 12:00:00,1,36.19,False,2026-06-08 12:00:00
DEV00392,a9b05648574246c0841091b07e563bea,Mobile,MacOS,Chrome,2025-11-09 12:00:00,2026-06-08 12:00:00,1,17.09,False,2026-06-08 12:00:00
DEV00393,9ae504d981bb481682cb16740a120ac3,Laptop,iOS,Safari,2025-09-02 12:00:00,2026-06-08 12:00:00,1,11.36,False,2026-06-08 12:00:00
DEV00394,262f388cebf648718dca3841b3fb88d9,Tablet,iOS,Firefox,2025-10-28 12:00:00,2026-06-08 12:00:00,1,14.16,False,2026-06-08 12:00:00
DEV00395,5a73e7b09c8d4f1486c14406af961939,Laptop,MacOS,Safari,2025-12-11 12:00:00,2026-06-08 12:00:00,1,25.6,False,2026-06-08 12:00:00
DEV00396,d2eb6150242f48b896b2e46a5aa4aa04,Tablet,MacOS,Firefox,2025-07-01 12:00:00,2026-06-08 12:00:00,1,15.05,False,2026-06-08 12:00:00
DEV00397,72558105a52745958ac08e3a8770f0f9,Tablet,iOS,Firefox,2025-06-30 12:00:00,2026-06-08 12:00:00,1,17.17,False,2026-06-08 12:00:00
DEV00398,76f94381225e418e846437144f89150d,Laptop,MacOS,Firefox,2026-02-21 12:00:00,2026-06-08 12:00:00,1,2.59,False,2026-06-08 12:00:00
DEV00399,f01dde9814274057b544a7af53c67692,Mobile,iOS,Firefox,2026-03-18 12:00:00,2026-06-08 12:00:00,1,15.44,False,2026-06-08 12:00:00
DEV00400,0947cf22cee047b69b801c5e70d1232e,Mobile,Windows,Safari,2025-06-21 12:00:00,2026-06-08 12:00:00,1,16.27,False,2026-06-08 12:00:00
DEV00401,8d1f0617b06b44df843f60d5c119e101,Tablet,iOS,Chrome,2025-08-25 12:00:00,2026-06-08 12:00:00,1,38.71,False,2026-06-08 12:00:00
DEV00402,7fb1750ba4c8470aa52d0163c4300620,Mobile,Windows,Edge,2025-08-10 12:00:00,2026-06-08 12:00:00,1,27.87,False,2026-06-08 12:00:00
DEV00403,4365abb9683e4720ad15036ff1c8f735,Mobile,Android,Edge,2026-02-28 12:00:00,2026-06-08 12:00:00,1,39.4,False,2026-06-08 12:00:00
DEV00404,1fbd2f0b89d84878929851eaa7f7317a,Laptop,MacOS,Safari,2025-08-13 12:00:00,2026-06-08 12:00:00,1,17.81,False,2026-06-08 12:00:00
DEV00405,ca9b4ff4e02d4b3fa438a149948b10e2,Tablet,Android,Edge,2026-04-28 12:00:00,2026-06-08 12:00:00,1,24.93,False,2026-06-08 12:00:00
DEV00406,5e2507ed53fc4e449397cf48306a367a,Mobile,Android,Firefox,2026-04-02 12:00:00,2026-06-08 12:00:00,1,8.58,False,2026-06-08 12:00:00
DEV00407,3a90ae9486ab4adaaac548cf6fa67a16,Mobile,iOS,Firefox,2025-07-06 12:00:00,2026-06-08 12:00:00,1,25.6,False,2026-06-08 12:00:00
DEV00408,73479ef9c6f3483fb984802cd580a24e,Mobile,iOS,Edge,2026-03-15 12:00:00,2026-06-08 12:00:00,1,9.31,False,2026-06-08 12:00:00
DEV00409,521d89b824d94c8db1a8c3d2ff38a52f,Laptop,MacOS,Chrome,2025-11-16 12:00:00,2026-06-08 12:00:00,1,7.46,False,2026-06-08 12:00:00
DEV00410,cee3cad1a3b046f88f0899f76d3c4986,Mobile,Android,Firefox,2025-11-26 12:00:00,2026-06-08 12:00:00,1,22.25,False,2026-06-08 12:00:00
DEV00411,d08166ea91e4484cbb550675c0ae7812,Mobile,MacOS,Firefox,2026-04-28 12:00:00,2026-06-08 12:00:00,1,36.4,False,2026-06-08 12:00:00
DEV00412,0dec1e2e29144ed69c70d46afc650ca7,Laptop,Windows,Firefox,2025-08-29 12:00:00,2026-06-08 12:00:00,1,5.79,False,2026-06-08 12:00:00
DEV00413,57820e37a0e046cab5fde0f548ee8be9,Mobile,Android,Edge,2025-11-28 12:00:00,2026-06-08 12:00:00,1,26.01,False,2026-06-08 12:00:00
DEV00414,a10061b4b5c747378aeea11d3732bb82,Mobile,Windows,Firefox,2026-04-25 12:00:00,2026-06-08 12:00:00,1,31.51,False,2026-06-08 12:00:00
DEV00415,c886d0e0129f44469c7c1e90c9f5ee0a,Laptop,MacOS,Chrome,2025-09-11 12:00:00,2026-06-08 12:00:00,1,30.22,False,2026-06-08 12:00:00
DEV00416,be3d5c522ad745a2aa25c537dd8724a5,Laptop,Android,Safari,2025-12-28 12:00:00,2026-06-08 12:00:00,1,23.78,False,2026-06-08 12:00:00
DEV00417,3de6a10234e54f99a1d62e54d0f0c696,Tablet,Android,Chrome,2025-10-16 12:00:00,2026-06-08 12:00:00,1,18.47,False,2026-06-08 12:00:00
DEV00418,7cdc92cc470840129d8737d09448e000,Tablet,iOS,Chrome,2025-12-21 12:00:00,2026-06-08 12:00:00,1,3.18,False,2026-06-08 12:00:00
DEV00419,25329edd19ed4eec873876c912a6fe2a,Laptop,MacOS,Chrome,2026-01-14 12:00:00,2026-06-08 12:00:00,1,33.59,False,2026-06-08 12:00:00
DEV00420,7995c09471cb4050bf384c2d62e81196,Tablet,iOS,Edge,2025-06-23 12:00:00,2026-06-08 12:00:00,1,15.06,False,2026-06-08 12:00:00
DEV00421,ec0ad9a0efbb48339ce2cdc3651db675,Laptop,MacOS,Safari,2025-07-16 12:00:00,2026-06-08 12:00:00,1,15.83,False,2026-06-08 12:00:00
DEV00422,98e38409e78c4490a6a4a1e2ed48939f,Tablet,MacOS,Firefox,2025-08-23 12:00:00,2026-06-08 12:00:00,1,15.25,False,2026-06-08 12:00:00
DEV00423,e214993a98e04b2f95f1f474e710c82c,Laptop,Android,Firefox,2025-11-16 12:00:00,2026-06-08 12:00:00,1,23.53,False,2026-06-08 12:00:00
DEV00424,23cc91f876354acfa2fb2687109f7125,Laptop,Android,Chrome,2026-03-07 12:00:00,2026-06-08 12:00:00,1,24.55,False,2026-06-08 12:00:00
DEV00425,71c56a76cb884df0af59285b18216a8c,Tablet,iOS,Chrome,2025-09-07 12:00:00,2026-06-08 12:00:00,1,39.79,False,2026-06-08 12:00:00
DEV00426,9b80e301731b42b58e3b7a411b0bf8bd,Mobile,MacOS,Chrome,2025-11-11 12:00:00,2026-06-08 12:00:00,1,4.54,False,2026-06-08 12:00:00
DEV00427,c82bfb2d165f402e9f0e57d65c793f8b,Laptop,Android,Edge,2026-04-08 12:00:00,2026-06-08 12:00:00,1,9.08,False,2026-06-08 12:00:00
DEV00428,c04d7e9bb1604a77a272adff277b88b3,Tablet,MacOS,Safari,2025-10-06 12:00:00,2026-06-08 12:00:00,1,12.58,False,2026-06-08 12:00:00
DEV00429,a3f49da5c176443893a2bfb75180946f,Laptop,iOS,Chrome,2025-08-19 12:00:00,2026-06-08 12:00:00,1,23.17,False,2026-06-08 12:00:00
DEV00430,f2eb77cbc0f44456982f4322a00fc1eb,Laptop,Windows,Chrome,2025-10-27 12:00:00,2026-06-08 12:00:00,1,19.42,False,2026-06-08 12:00:00
DEV00431,db3a024bcd704b299da4c78f773d50ba,Mobile,Android,Firefox,2026-03-01 12:00:00,2026-06-08 12:00:00,1,11.95,False,2026-06-08 12:00:00
DEV00432,0d087efa77294d87b5b0ca92cf1c8302,Tablet,Windows,Safari,2026-04-15 12:00:00,2026-06-08 12:00:00,1,11.73,False,2026-06-08 12:00:00
DEV00433,1b47c6922d3c45349959d20749ce12bf,Laptop,MacOS,Firefox,2025-07-28 12:00:00,2026-06-08 12:00:00,1,24.54,False,2026-06-08 12:00:00
DEV00434,de9a30c982284c2d9f8cd3801fedbf50,Laptop,MacOS,Edge,2026-04-14 12:00:00,2026-06-08 12:00:00,1,13.07,False,2026-06-08 12:00:00
DEV00435,8fa62bac86eb46a6bff017fdf629bbee,Laptop,Windows,Safari,2026-05-02 12:00:00,2026-06-08 12:00:00,1,32.81,False,2026-06-08 12:00:00
DEV00436,5e61fa0c86094750bdd590a0c78b090e,Laptop,Windows,Edge,2025-11-04 12:00:00,2026-06-08 12:00:00,1,19.6,False,2026-06-08 12:00:00
DEV00437,c7764260b9aa46d9b33f91d8e0e6bb0f,Laptop,Windows,Chrome,2025-07-21 12:00:00,2026-06-08 12:00:00,1,18.02,False,2026-06-08 12:00:00
DEV00438,8a6ddb16a7684b31bfb03cb58ec8cefa,Laptop,Windows,Safari,2026-01-31 12:00:00,2026-06-08 12:00:00,1,31.25,False,2026-06-08 12:00:00
DEV00439,358eb49f9518488fa21d36ffe83bbacb,Tablet,Android,Edge,2026-03-04 12:00:00,2026-06-08 12:00:00,1,9.7,False,2026-06-08 12:00:00
DEV00440,28595d950c664ceaabed8b8d59254cd2,Laptop,Windows,Edge,2025-10-26 12:00:00,2026-06-08 12:00:00,1,31.33,False,2026-06-08 12:00:00
DEV00441,48f7d63e07e74de2ab778b04c381c53c,Tablet,iOS,Edge,2025-11-18 12:00:00,2026-06-08 12:00:00,1,28.02,False,2026-06-08 12:00:00
DEV00442,42a9aa62f9aa40ee8a0e57a5b08afb70,Mobile,Android,Edge,2025-06-20 12:00:00,2026-06-08 12:00:00,1,13.36,False,2026-06-08 12:00:00
DEV00443,98b2043bf00d4d12ad86ee7010510a23,Tablet,Windows,Safari,2026-04-12 12:00:00,2026-06-08 12:00:00,1,0.37,False,2026-06-08 12:00:00
DEV00444,dc2c4eae1402441ebe61f79307f51d61,Tablet,MacOS,Safari,2026-02-03 12:00:00,2026-06-08 12:00:00,1,4.74,False,2026-06-08 12:00:00
DEV00445,6dc5450e96fd4fb1b815b857eef08148,Mobile,Windows,Safari,2025-09-20 12:00:00,2026-06-08 12:00:00,1,17.13,False,2026-06-08 12:00:00
DEV00446,866b9b4bdc5045a889d7f2b909438b49,Laptop,MacOS,Firefox,2025-10-16 12:00:00,2026-06-08 12:00:00,1,5.37,False,2026-06-08 12:00:00
DEV00447,a2ac6c57ee4d435ca2f10b06b1e33346,Laptop,Android,Edge,2026-04-25 12:00:00,2026-06-08 12:00:00,1,4.15,False,2026-06-08 12:00:00
DEV00448,126b9e5f9baf4e558f01891f19974df6,Mobile,Windows,Chrome,2026-03-23 12:00:00,2026-06-08 12:00:00,1,14.9,False,2026-06-08 12:00:00
DEV00449,b03462270ae847aa951d95c0a622afe5,Tablet,Windows,Edge,2026-04-09 12:00:00,2026-06-08 12:00:00,1,0.24,False,2026-06-08 12:00:00
DEV00450,3d5a29398ead40e094a90a75739aa684,Tablet,Android,Chrome,2025-09-09 12:00:00,2026-06-08 12:00:00,1,23.55,False,2026-06-08 12:00:00
DEV00451,a6dcfe2ea6c5489a834d6673d4b17b49,Laptop,MacOS,Edge,2025-07-27 12:00:00,2026-06-08 12:00:00,1,5.11,False,2026-06-08 12:00:00
DEV00452,414ff27fbd2b40dd8e012e4cb10ad5f7,Mobile,iOS,Firefox,2025-09-24 12:00:00,2026-06-08 12:00:00,1,37.23,False,2026-06-08 12:00:00
DEV00453,43b29a6b17e245ebaf2e411f6217da7d,Mobile,Windows,Edge,2026-03-01 12:00:00,2026-06-08 12:00:00,1,39.77,False,2026-06-08 12:00:00
DEV00454,208e152f1a114454bda5bb8b918afc8b,Laptop,Windows,Safari,2025-06-17 12:00:00,2026-06-08 12:00:00,1,32.48,False,2026-06-08 12:00:00
DEV00455,8bf52f25bd134bc884fd9de654f76986,Mobile,iOS,Chrome,2026-02-14 12:00:00,2026-06-08 12:00:00,1,2.14,False,2026-06-08 12:00:00
DEV00456,c1b39caa364a46bc84839d5c9b9aa41a,Tablet,Windows,Safari,2025-09-06 12:00:00,2026-06-08 12:00:00,1,13.69,False,2026-06-08 12:00:00
DEV00457,628bfeb108f749068cd5b94572587416,Laptop,Windows,Edge,2025-08-10 12:00:00,2026-06-08 12:00:00,1,1.92,False,2026-06-08 12:00:00
DEV00458,9a92184dd0bd4f30a48f8b47d65613bb,Tablet,Windows,Safari,2025-11-02 12:00:00,2026-06-08 12:00:00,1,39.34,False,2026-06-08 12:00:00
DEV00459,69c9a4f030d7437a99a6ee238b34dd98,Tablet,iOS,Firefox,2026-03-05 12:00:00,2026-06-08 12:00:00,1,4.94,False,2026-06-08 12:00:00
DEV00460,113598bcf9ae4878913d969825821043,Tablet,iOS,Firefox,2025-12-31 12:00:00,2026-06-08 12:00:00,1,14.48,False,2026-06-08 12:00:00
DEV00461,872ceb80f70640678acb3602a4b733d7,Laptop,Android,Chrome,2025-10-02 12:00:00,2026-06-08 12:00:00,1,10.18,False,2026-06-08 12:00:00
DEV00462,c0457e79d16540eb8e2b73affed561d2,Tablet,Windows,Firefox,2025-06-10 12:00:00,2026-06-08 12:00:00,1,18.69,False,2026-06-08 12:00:00
DEV00463,08efd77921b8429f89f2171c8e029474,Tablet,iOS,Safari,2026-03-31 12:00:00,2026-06-08 12:00:00,1,4.46,False,2026-06-08 12:00:00
DEV00464,10848cc8947243c5b1f77ea55868629c,Mobile,iOS,Edge,2025-12-14 12:00:00,2026-06-08 12:00:00,1,30.79,False,2026-06-08 12:00:00
DEV00465,90a4f7ea267d45f2b34fc1159df43228,Tablet,MacOS,Chrome,2025-09-21 12:00:00,2026-06-08 12:00:00,1,17.54,False,2026-06-08 12:00:00
DEV00466,deae41693e1e42978a1b2cf8ab1be417,Laptop,iOS,Safari,2025-12-10 12:00:00,2026-06-08 12:00:00,1,25.8,False,2026-06-08 12:00:00
DEV00467,e0a37ccc38b04f08977a955600303c0a,Tablet,iOS,Edge,2026-02-12 12:00:00,2026-06-08 12:00:00,1,1.23,False,2026-06-08 12:00:00
DEV00468,d994a9c173594afd839ebd4c43acb5c7,Tablet,MacOS,Safari,2026-04-02 12:00:00,2026-06-08 12:00:00,1,35.91,False,2026-06-08 12:00:00
DEV00469,863dbd62d3314c51b65b060befa92511,Laptop,Android,Chrome,2026-04-05 12:00:00,2026-06-08 12:00:00,1,24.27,False,2026-06-08 12:00:00
DEV00470,977dd30eb2544d359027f3c7f8b4b19e,Laptop,iOS,Chrome,2025-12-30 12:00:00,2026-06-08 12:00:00,1,13.16,False,2026-06-08 12:00:00
DEV00471,20b7b5d50a7d4c5fa424c86daf94616b,Tablet,iOS,Chrome,2025-10-24 12:00:00,2026-06-08 12:00:00,1,24.36,False,2026-06-08 12:00:00
DEV00472,59e427df088a479db5a83e3850262189,Mobile,Windows,Safari,2025-12-24 12:00:00,2026-06-08 12:00:00,1,24.97,False,2026-06-08 12:00:00
DEV00473,4a68acc21c4045e08d9d5b8ab22e249f,Mobile,Windows,Safari,2025-12-04 12:00:00,2026-06-08 12:00:00,1,0.47,False,2026-06-08 12:00:00
DEV00474,3bd0990833b444e2a8910a49cba57d3f,Tablet,Android,Chrome,2025-10-19 12:00:00,2026-06-08 12:00:00,1,17.62,False,2026-06-08 12:00:00
DEV00475,e5727911997c4a019bd50a4bac96892c,Tablet,Windows,Chrome,2025-10-04 12:00:00,2026-06-08 12:00:00,1,13.81,False,2026-06-08 12:00:00
DEV00476,195c3c2e8bb0480aacc5f15d8776bc41,Mobile,Windows,Firefox,2025-12-30 12:00:00,2026-06-08 12:00:00,1,36.67,False,2026-06-08 12:00:00
DEV00477,ae1864b35ee6488d80594041d8842a4a,Laptop,Windows,Firefox,2025-10-03 12:00:00,2026-06-08 12:00:00,1,2.14,False,2026-06-08 12:00:00
DEV00478,1817022a4f9c4198a646ca40bf55dd30,Tablet,iOS,Firefox,2026-04-06 12:00:00,2026-06-08 12:00:00,1,19.0,False,2026-06-08 12:00:00
DEV00479,f8fc3338385f40ae90e186a6a9032f9d,Tablet,iOS,Edge,2025-07-31 12:00:00,2026-06-08 12:00:00,1,4.29,False,2026-06-08 12:00:00
DEV00480,77f21caaeba149a6b365556bcc92df61,Tablet,Windows,Safari,2025-06-14 12:00:00,2026-06-08 12:00:00,1,23.83,False,2026-06-08 12:00:00
DEV00481,e1ee25f827a9413fa444d5fc57d28cd5,Mobile,MacOS,Firefox,2025-08-07 12:00:00,2026-06-08 12:00:00,1,29.41,False,2026-06-08 12:00:00
DEV00482,31a0cb6e2caf4f7e81436b40c65d113c,Tablet,MacOS,Safari,2025-07-07 12:00:00,2026-06-08 12:00:00,1,2.44,False,2026-06-08 12:00:00
DEV00483,b30170e45e4542d09cb41ec13a186af9,Laptop,MacOS,Safari,2025-09-06 12:00:00,2026-06-08 12:00:00,1,4.19,False,2026-06-08 12:00:00
DEV00484,107751511c1843f493585aed4b704fa6,Laptop,iOS,Firefox,2025-10-29 12:00:00,2026-06-08 12:00:00,1,9.3,False,2026-06-08 12:00:00
DEV00485,e41b84b4a90a4dfd83428aaa6ad48f2e,Mobile,MacOS,Firefox,2026-02-09 12:00:00,2026-06-08 12:00:00,1,10.71,False,2026-06-08 12:00:00
DEV00486,812da9f86ef745d993b4dec027d37162,Mobile,iOS,Edge,2026-02-15 12:00:00,2026-06-08 12:00:00,1,20.86,False,2026-06-08 12:00:00
DEV00487,4b2fd9ca87c747f884d25afcac306c78,Mobile,Android,Safari,2026-03-13 12:00:00,2026-06-08 12:00:00,1,39.41,False,2026-06-08 12:00:00
DEV00488,32769acbbf0a479190a10748e0c882a0,Tablet,MacOS,Chrome,2025-10-21 12:00:00,2026-06-08 12:00:00,1,36.8,False,2026-06-08 12:00:00
DEV00489,9f54a5c034894d8284609ce736ea6473,Mobile,iOS,Safari,2025-08-18 12:00:00,2026-06-08 12:00:00,1,34.68,False,2026-06-08 12:00:00
DEV00490,9f5613ad00db492e9b04327d10868f1f,Mobile,iOS,Safari,2026-02-24 12:00:00,2026-06-08 12:00:00,1,4.85,False,2026-06-08 12:00:00
DEV00491,cd440b6f49b545569b89973aab7a9f0e,Mobile,Android,Safari,2026-01-12 12:00:00,2026-06-08 12:00:00,1,7.03,False,2026-06-08 12:00:00
DEV00492,f46e6f2ad15b43049fb7b88981eb82d4,Mobile,Android,Chrome,2025-08-15 12:00:00,2026-06-08 12:00:00,1,15.44,False,2026-06-08 12:00:00
DEV00493,599dc5a56cc54c0faa6558f0b672f9a3,Laptop,MacOS,Chrome,2026-04-16 12:00:00,2026-06-08 12:00:00,1,36.4,False,2026-06-08 12:00:00
DEV00494,8ab92f35c1c84519bebcd5b713b6b33b,Tablet,MacOS,Edge,2026-03-08 12:00:00,2026-06-08 12:00:00,1,0.45,False,2026-06-08 12:00:00
DEV00495,23b09239b6b243f797e9c30fff7bc3c6,Mobile,Windows,Safari,2025-10-31 12:00:00,2026-06-08 12:00:00,1,15.35,False,2026-06-08 12:00:00
DEV00496,d59acb127582449eb682d9161ed9ce02,Mobile,Windows,Chrome,2026-01-09 12:00:00,2026-06-08 12:00:00,1,35.91,False,2026-06-08 12:00:00
